frame_timestamp,Frame Number,X,Y,Z,velocity,snr,target_id
22:21:31:748,248,-0.39881316,0.2287671,0.33522338,0.90468,11.12,4
22:21:31:748,248,-0.44250765,0.21419035,0.39755437,-0.41748002,24.519999,4
22:21:31:748,248,-0.3917717,0.24062675,0.33522338,0.90468,13.639999,4
22:21:31:748,248,-0.43588382,0.22736719,0.39755437,-0.41748002,23.359999,4
22:21:31:748,248,-0.38688117,0.24841352,0.33522338,0.90468,16.52,4
22:21:31:748,248,-0.42886767,0.24033947,0.39755437,-0.41748002,20.359999,4
22:21:31:748,248,-0.3792558,0.25990647,0.33522338,0.90468,19.359999,4
22:21:31:748,248,-0.42397544,0.24886818,0.39755437,-0.41748002,16.76,4
22:21:31:748,248,-0.37398216,0.2674391,0.33522338,0.90468,21.24,4
22:21:31:748,248,-0.41631976,0.26147354,0.39755437,-0.41748002,13.12,4
22:21:31:748,248,-0.36855894,0.2748647,0.33522338,0.90468,21.119999,4
22:21:31:748,248,-0.41100734,0.2697471,0.39755437,-0.41748002,10.12,4
22:21:31:748,248,-0.32334247,0.27278805,0.27716312,4.3836803,5.7599998,255
22:21:31:748,248,-0.3629883,0.28218046,0.33522338,0.90468,18.76,4
22:21:31:748,248,-0.40273124,0.2819541,0.39755437,-0.41748002,7.8799996,4
22:21:31:748,248,-0.3178224,0.27919993,0.27716312,4.3836803,6.24,255
22:21:31:748,248,-0.35727248,0.28938332,0.33522338,-0.90468,15.12,4
22:21:31:748,248,-0.397012,0.28995177,0.39755437,-0.41748002,6.12,4
22:21:31:748,248,-0.3121752,0.2855001,0.27716312,4.3836803,6.64,255
22:21:31:748,248,-0.3512164,0.32120526,0.31182563,-0.90468,11.5199995,4
22:21:31:748,248,-0.30640316,0.2916861,0.27716312,4.3836803,6.64,255
22:21:31:748,248,-0.34798688,0.3247013,0.31182563,-0.90468,8.639999,4
22:21:31:748,248,-0.30347103,0.2947355,0.27716312,4.3836803,6.24,255
22:21:31:748,248,-0.34142366,0.33159566,0.31182563,-0.90468,6.52,4
22:21:31:748,248,-0.297516,0.30074558,0.27716312,4.3836803,5.52,255
22:21:31:748,248,-0.3347239,0.3383574,0.31182563,-0.90468,5.0,4
22:21:31:748,248,-0.32937473,1.5453268,0.047415387,0.48720002,8.12,255
22:21:31:748,248,-0.36669022,1.4984274,3.1870308,0.48720002,6.64,254
22:21:31:748,248,-0.29808155,1.736497,3.143969,0.48720002,6.3599997,254
22:21:31:963,252,0.44610608,1.1501634,-1.5230607,-1.73964,5.52,255
22:21:32:019,253,-0.34712592,0.38016632,0.24235956,-2.7137601,5.64,4
22:21:32:019,253,-0.28773218,0.3280615,0.2556735,3.06152,5.0,4
22:21:32:062,254,-0.33396992,0.38855007,0.24749538,4.10536,8.36,255
22:21:32:062,254,-0.28111383,0.33375013,0.2556735,4.10536,7.8799996,255
22:21:32:138,255,-0.06223922,0.09097482,0.22772542,0.13916,5.52,255
22:21:32:182,256,0.7758157,0.25778297,0.59606725,0.20888,5.12,4
22:21:32:182,256,-0.6883864,0.49227327,0.55446327,0.13916,8.5199995,4
22:21:32:182,256,-0.6871228,0.5796915,0.5889888,0.13916,6.8799996,4
22:21:32:228,257,-0.5768649,0.6192218,0.55446327,-0.62636,5.52,4
22:21:32:228,257,-0.5652776,0.69902873,0.5889888,-0.62636,7.52,4
22:21:32:228,257,-0.046950314,0.099728666,0.22772542,-3.479,5.3599997,255
22:21:32:228,257,0.06701813,0.51261663,-1.2913612,-0.13916,5.64,255
22:21:32:228,257,0.08834599,0.48549882,-1.2326419,-0.20888,5.12,255
22:21:32:286,258,-0.6472924,0.72329843,0.7077102,0.13916,6.8799996,4
22:21:32:286,258,-0.58531845,0.709188,0.67044675,-3.9662,6.0,4
22:21:32:349,259,-0.3823381,0.1898083,0.54909986,0.20888,10.5199995,4
22:21:32:349,259,-0.3733726,0.26700318,0.52251554,0.20888,10.36,4
22:21:32:349,259,-0.36795822,0.27441671,0.52251554,0.20888,9.76,4
22:21:32:349,259,-0.40121576,0.35245916,0.53898054,0.20888,6.24,4
22:21:32:349,259,-0.35956138,0.28533036,0.52251554,0.20888,9.0,4
22:21:32:349,259,-0.3900536,0.4022547,0.511616,0.20888,7.7599998,4
22:21:32:349,259,-0.35378325,0.29246402,0.52251554,0.20888,8.0,4
22:21:32:349,259,-0.38193107,0.40997475,0.511616,0.20888,9.639999,4
22:21:32:349,259,-0.37781227,0.4137735,0.511616,0.20888,11.36,4
22:21:32:349,259,-0.3694618,0.42124653,0.511616,0.20888,12.88,4
22:21:32:349,259,-0.36096352,0.42855102,0.511616,0.20888,13.36,4
22:21:32:349,259,-0.35232088,0.43568408,0.511616,0.20888,12.759999,4
22:21:32:349,259,-0.3435373,0.44264293,0.511616,0.20888,11.5199995,4
22:21:32:349,259,-0.37503472,0.5481868,0.484277,0.20888,5.24,4
22:21:32:349,259,-0.3390938,0.4460561,0.511616,0.20888,9.88,4
22:21:32:349,259,-0.33010545,0.4527483,0.511616,0.20888,8.24,4
22:21:32:349,259,-0.32098508,0.45925942,0.511616,-3.61816,7.0,4
22:21:32:423,260,-0.6142948,0.67276514,0.4400764,0.0,6.0,4
22:21:32:459,261,0.41839296,0.25125027,0.29254335,0.20888,13.0,4
22:21:32:459,261,0.47044998,0.27614814,0.31962347,0.20888,17.52,4
22:21:32:459,261,0.4454619,0.19935669,0.29254335,0.20888,13.639999,4
22:21:32:459,261,0.4979217,0.22283392,0.31962347,0.20888,18.359999,4
22:21:32:459,261,0.5842622,0.18766838,0.3273203,-0.13916,10.12,4
22:21:32:459,261,0.4566145,0.1722863,0.29254335,0.20888,14.36,4
22:21:32:459,261,0.51038766,0.19257559,0.31962347,0.20888,19.24,4
22:21:32:459,261,0.5614466,0.21184075,0.35159844,-0.13916,10.24,4
22:21:32:459,261,0.4646546,0.14924975,0.29254335,0.20888,15.24,4
22:21:32:459,261,0.5193746,0.16682613,0.31962347,0.20888,20.119999,4
22:21:32:459,261,0.5713326,0.18351533,0.35159844,-0.13916,10.5199995,4
22:21:32:459,261,-0.4646546,0.14924975,0.29254335,0.20888,16.0,4
22:21:32:459,261,-0.5193746,0.16682613,0.31962347,0.20888,20.88,4
22:21:32:459,261,-0.5713326,0.18351533,0.35159844,-0.13916,10.639999,4
22:21:32:459,261,-0.45831454,0.16771157,0.29254335,0.20888,16.76,4
22:21:32:459,261,-0.5122879,0.18746212,0.31962347,0.20888,21.64,4
22:21:32:459,261,-0.56353694,0.20621572,0.35159844,-0.13916,10.76,4
22:21:32:459,261,-0.4040468,0.12533896,0.27716312,0.20888,5.0,4
22:21:32:459,261,-0.45307767,0.18138352,0.29254335,0.20888,17.52,4
22:21:32:459,261,-0.5064344,0.20274414,0.31962347,0.20888,22.24,4
22:21:32:459,261,-0.5570978,0.22302656,0.35159844,-0.13916,10.88,4
22:21:32:459,261,-0.4001054,0.13740215,0.27716312,0.20888,5.24,4
22:21:32:459,261,-0.4474331,0.1948922,0.29254335,0.20888,18.359999,4
22:21:32:459,261,-0.50012505,0.21784367,0.31962347,0.20888,22.88,4
22:21:32:459,261,-0.44138592,0.20822546,0.29254335,0.20888,19.0,4
22:21:32:459,261,-0.27807495,0.2442827,0.2425006,-3.89648,5.24,4
22:21:32:459,261,-0.35682568,0.33294865,0.29254335,-0.13916,17.359999,4
22:21:32:459,261,-0.27226254,0.26442537,0.22750518,3.9662,5.8799996,4
22:21:32:459,261,-0.2696047,0.26713473,0.22750518,3.9662,6.24,4
22:21:32:459,261,-0.30814144,0.3053184,0.26002425,-0.13916,8.76,4
22:21:32:459,261,-0.26420847,0.27247304,0.22750518,4.0356402,6.12,255
22:21:32:459,261,-0.25870654,0.27770236,0.22750518,0.20888,5.52,4
22:21:32:459,261,-0.33248487,0.428402,0.32506245,0.20888,11.759999,4
22:21:32:459,261,-0.33327127,0.4768383,0.38115066,0.20888,5.7599998,4
22:21:32:459,261,-0.5076034,0.86634016,0.53557223,0.20888,5.8799996,4
22:21:32:502,262,0.4736934,0.23516083,0.34648815,-0.13916,7.3599997,4
22:21:32:502,262,0.49097118,0.19655368,0.34648815,-0.13916,7.3599997,4
22:21:32:502,262,0.45014328,0.1545859,0.31182563,0.20888,5.0,4
22:21:32:502,262,0.5001812,0.17176966,0.34648815,-0.13916,7.3599997,4
22:21:32:502,262,-0.455965,0.13646133,0.31182563,0.20888,5.0,4
22:21:32:502,262,-0.5066501,0.15163037,0.34648815,-0.13916,7.3599997,4
22:21:32:502,262,-0.56615055,0.26019442,0.62884027,-0.48720002,8.0,4
22:21:32:502,262,-0.30306363,0.3825334,0.29254335,0.13916,15.88,4
22:21:32:502,262,-0.43098107,0.47200304,0.5168679,0.20888,5.7599998,4
22:21:32:502,262,-0.31948516,0.43818226,0.32506245,0.20888,27.88,4
22:21:32:502,262,-0.33327127,0.4768383,0.38115066,0.20888,22.359999,4
22:21:32:502,262,-0.3478122,0.5308745,0.41581318,0.20888,8.88,4
22:21:32:563,263,-0.2706225,0.25251377,0.2425006,3.8270402,5.7599998,4
22:21:32:563,263,-0.32911497,0.39073908,0.37248677,0.20888,5.64,4
22:21:32:563,263,-0.32153174,0.4802166,0.3869491,0.13916,6.3599997,4
22:21:32:563,263,-0.33712587,0.5377241,0.41581318,0.13916,7.12,4
22:21:32:625,264,-0.3037688,0.31327087,0.2556735,-0.13916,10.0,4
22:21:32:625,264,-0.2974431,0.3192832,0.2556735,-0.13916,9.36,4
22:21:32:625,264,-0.29099834,0.3251678,0.2556735,-0.13916,8.36,4
22:21:32:625,264,-1.1982998,1.5762864,0.83715206,3.06152,7.12,255
22:21:32:625,264,-1.1424494,1.5028187,0.8887228,-0.6958,5.52,255
22:21:32:625,264,-0.2897673,0.46218598,0.31962347,0.13916,6.8799996,4
22:21:32:625,264,-0.32899424,0.5615032,0.39010066,0.13916,5.7599998,4
22:21:32:625,264,-0.2876948,0.52662176,0.35159844,0.13916,10.88,4
22:21:32:708,265,-0.30197385,0.31141976,0.26002425,4.0356402,7.52,255
22:21:32:708,265,-0.29568547,0.31739652,0.26002425,4.0356402,8.88,255
22:21:32:708,265,-0.33266443,0.35709068,0.29254335,4.0356402,11.12,255
22:21:32:708,265,-0.29249677,0.32033744,0.26002425,4.0356402,10.5199995,255
22:21:32:708,265,-0.32907695,0.3603994,0.29254335,4.0356402,12.759999,255
22:21:32:708,265,-0.28773218,0.3280615,0.2556735,4.0356402,12.12,255
22:21:32:708,265,-0.32180363,0.36690846,0.29254335,4.0356402,14.36,255
22:21:32:708,265,-0.3575753,0.407694,0.32506245,0.48720002,15.759999,4
22:21:32:708,265,-0.28111383,0.33375013,0.2556735,4.0356402,13.24,255
22:21:32:708,265,-0.31627044,0.37548953,0.28764847,4.0356402,15.759999,255
22:21:32:708,265,-0.34935045,0.41476348,0.32506245,0.48720002,17.0,4
22:21:32:708,265,-1.1926914,1.4748961,1.0117279,-0.48720002,7.3599997,255
22:21:32:708,265,-0.27776235,0.3365445,0.2556735,4.0356402,13.639999,255
22:21:32:708,265,-0.31249982,0.37863338,0.28764847,0.55664,16.24,4
22:21:32:708,265,-0.34518543,0.41823617,0.32506245,0.48720002,17.76,4
22:21:32:708,265,-0.27097633,0.3420321,0.2556735,0.55664,13.0,4
22:21:32:708,265,-0.30486512,0.38480726,0.28764847,0.55664,15.88,4
22:21:32:708,265,-0.2675425,0.3447247,0.2556735,0.55664,11.759999,4
22:21:32:708,265,-0.30100188,0.38783664,0.28764847,0.55664,14.88,4
22:21:32:708,265,-0.3657465,0.47125915,0.35758156,0.48720002,13.639999,4
22:21:32:708,265,-0.26289988,0.36057407,0.23801903,4.0356402,10.12,255
22:21:32:708,265,-0.29318547,0.39377868,0.28764847,0.55664,13.36,4
22:21:32:708,265,-0.2556363,0.3657596,0.23801903,4.10536,8.639999,255
22:21:32:708,265,-0.66923445,1.4215424,0.17353205,-2.2962801,5.64,4
22:21:32:708,265,-0.6363344,1.5050725,0.18047553,2.9223602,8.0,4
22:21:32:729,266,0.8424835,0.27061057,0.71556646,-1.11328,5.3599997,4
22:21:32:789,267,-0.2974431,0.3192832,0.2556735,-2.7832,5.52,4
22:21:32:789,267,-0.32725146,0.3807336,0.26778612,-0.13916,7.52,4
22:21:32:789,267,-0.3636287,0.42305592,0.2975532,-0.13916,8.76,4
22:21:32:789,267,-0.3810758,0.481002,0.3273203,3.20068,6.8799996,4
22:21:32:832,268,-0.32783222,0.28799334,0.2556735,-0.90468,5.12,4
22:21:32:832,268,-0.36883152,0.3240103,0.28764847,-0.90468,6.12,4
22:21:32:832,268,-0.06464839,0.1054442,0.22070596,-0.13916,5.52,255
22:21:32:832,268,0.3896961,0.58202195,0.63956213,3.7573202,9.12,255
22:21:32:832,268,0.45425048,0.61010575,-0.6671325,1.25244,5.12,255
22:21:32:893,269,-0.3912196,0.29176462,0.29254335,-1.46132,6.0,4
22:21:32:893,269,-0.33352616,0.28137952,0.2556735,-0.55664,5.3599997,4
22:21:32:893,269,-0.07185011,0.08359246,0.22772542,0.13916,7.8799996,255
22:21:33:284,276,-0.79580855,0.52229494,0.62365127,0.13916,5.3599997,4
22:21:33:284,276,-0.82884586,0.5680134,0.6583138,0.13916,9.0,4
22:21:33:284,276,-0.8289703,0.6993612,0.6501249,0.13916,9.88,4
22:21:33:284,276,-0.34322584,0.3469516,0.29254335,-0.27832,6.0,4
22:21:33:284,276,-0.7927747,0.8175731,0.68264407,0.20888,6.7599998,4
22:21:33:284,276,-0.2942335,0.4394459,0.34648815,-0.20888,21.76,4
22:21:33:284,276,-0.3478122,0.5308745,0.41581318,-0.20888,6.12,4
22:21:33:284,276,-0.30902278,0.49289897,0.38115066,-0.20888,18.64,4
22:21:33:284,276,0.5676072,0.5853623,0.34473258,-0.76552004,6.12,255
22:21:33:326,277,-0.42954,0.36238167,0.4097502,-0.20888,9.12,4
22:21:33:326,277,-0.32789028,0.3449837,0.31182563,-0.13916,14.0,4
22:21:33:326,277,-0.36433855,0.38333207,0.34648815,-0.20888,15.639999,4
22:21:33:326,277,-1.2450421,1.5396334,0.83715206,-2.5746,5.52,255
22:21:33:326,277,-0.28836113,0.30953437,0.27716312,-0.13916,6.24,4
22:21:33:326,277,-0.28211316,0.31523934,0.27716312,-0.13916,6.24,4
22:21:33:326,277,-0.2757524,0.32081816,0.27716312,-0.13916,5.8799996,4
22:21:33:326,277,-0.27253047,0.3235596,0.27716312,-0.13916,5.3599997,4
22:21:33:326,277,-0.98717964,1.6848456,0.7350202,-0.41748002,8.0,255
22:21:33:389,278,-0.5197649,0.23887627,0.26930022,-1.73964,5.12,4
22:21:33:389,278,-0.62306404,0.41789508,0.113386184,0.20888,5.0,4
22:21:33:389,278,-0.5123658,0.2543594,0.26930022,0.13916,5.52,4
22:21:33:389,278,-0.56439203,0.34665042,0.21216828,0.13916,5.24,4
22:21:33:389,278,-0.6145822,0.43027195,0.113386184,0.20888,5.3599997,4
22:21:33:389,278,-0.5071765,0.26455513,0.26930022,0.13916,5.8799996,4
22:21:33:389,278,-0.55734664,0.35786813,0.21216828,0.13916,5.52,4
22:21:33:389,278,-0.6058544,0.44247672,0.113386184,0.20888,5.64,4
22:21:33:389,278,-0.49901283,0.27964914,0.26930022,0.13916,6.24,4
22:21:33:389,278,-0.5500783,0.3689428,0.21216828,0.13916,5.64,4
22:21:33:389,278,-0.59688425,0.45450452,0.113386184,0.20888,5.8799996,4
22:21:33:389,278,-0.49332044,0.2895728,0.26930022,0.13916,6.52,4
22:21:33:389,278,-0.5425899,0.37986985,0.21216828,0.13916,5.8799996,4
22:21:33:389,278,-0.5923095,0.46045053,0.113386184,0.20888,5.8799996,4
22:21:33:389,278,-0.4874307,0.29938063,0.26930022,0.13916,6.7599998,4
22:21:33:389,278,-0.5348845,0.39064494,0.21216828,0.13916,5.8799996,4
22:21:33:389,278,-0.5829826,0.47220385,0.113386184,0.20888,5.64,4
22:21:33:389,278,-0.481346,0.3090687,0.26930022,0.13916,6.8799996,4
22:21:33:389,278,-0.5229263,0.4065133,0.21216828,0.13916,5.64,4
22:21:33:389,278,-0.46194685,0.337376,0.26930022,0.13916,6.64,4
22:21:33:389,278,-1.2998099,1.6406479,0.49009466,-0.62636,6.12,255
22:21:33:389,278,-0.7078698,0.6094153,0.75533766,-0.20888,8.5199995,4
22:21:33:389,278,-1.1818663,1.6909921,0.3118027,0.20888,5.64,255
22:21:33:389,278,-0.60238564,0.59686685,0.7588976,-0.20888,8.88,4
22:21:33:446,279,-0.28211316,0.31523934,0.27716312,2.43544,5.64,4
22:21:33:446,279,-0.27612105,0.33455586,0.26002425,2.43544,5.3599997,4
22:21:33:446,279,-0.3102385,0.36094025,0.31182563,-0.13916,6.3599997,4
22:21:33:446,279,-0.3447246,0.40106237,0.34648815,-2.50488,5.7599998,4
22:21:33:509,280,-1.8004183,2.1814365,-4.040048,0.0,5.64,254
22:21:33:580,281,-1.0068836,0.4030922,0.6501249,3.68788,5.12,4
22:21:33:580,281,-0.9943395,0.4331128,0.6501249,3.68788,5.8799996,4
22:21:33:580,281,-0.98090076,0.46274358,0.6501249,3.68788,6.7599998,4
22:21:33:580,281,-0.9236892,0.47012836,0.60727197,0.13916,5.24,4
22:21:33:580,281,-0.9723247,0.49488226,0.63924694,3.68788,7.52,4
22:21:33:580,281,-0.91410255,0.48850697,0.60727197,0.13916,5.8799996,4
22:21:33:580,281,-0.96223325,0.5142286,0.63924694,3.68788,8.24,4
22:21:33:580,281,-0.89903826,0.51570606,0.60727197,0.13916,6.3599997,4
22:21:33:580,281,-0.9463758,0.5428598,0.63924694,3.68788,8.88,4
22:21:33:580,281,-0.93533003,0.56167746,0.63924694,3.68788,9.0,4
22:21:33:580,281,-0.9663681,0.6622583,0.6248736,0.13916,5.3599997,4
22:21:33:580,281,-0.84963894,0.63364565,0.5653394,0.13916,7.24,4
22:21:33:580,281,-0.75977963,0.69485706,0.48471913,0.20888,6.8799996,4
22:21:33:580,281,-0.66728896,0.7922334,0.2866696,2.7137601,6.8799996,4
22:21:33:580,281,-0.30982953,0.5539013,0.41581318,0.20888,6.8799996,4
22:21:33:614,282,-0.7751936,0.60262126,0.57529694,3.4095602,10.639999,4
22:21:33:614,282,-0.720647,0.5374457,0.5889888,3.4095602,8.5199995,4
22:21:33:614,282,-0.76298696,0.6180036,0.57529694,3.4095602,12.12,4
22:21:33:614,282,-0.70975465,0.55175024,0.5889888,3.4095602,9.0,4
22:21:33:614,282,-0.7504751,0.6331387,0.57529694,3.4095602,13.36,4
22:21:33:614,282,-0.789249,0.70744544,0.5653394,-0.13916,8.12,4
22:21:33:614,282,-0.6985784,0.5658341,0.5889888,-3.68788,9.12,4
22:21:33:614,282,-0.7341398,0.6850148,0.53557223,3.4095602,13.88,4
22:21:33:614,282,-0.6871228,0.5796915,0.5889888,-3.68788,8.88,4
22:21:33:614,282,-0.727253,0.69232184,0.53557223,3.4095602,13.36,4
22:21:33:614,282,-0.6739867,0.6288868,0.55256766,3.4095602,8.12,4
22:21:33:614,282,-0.713262,0.70672745,0.53557223,3.4095602,12.12,4
22:21:33:614,282,-0.69898576,0.7208504,0.53557223,3.4095602,10.5199995,4
22:21:33:614,282,-0.6917425,0.72780406,0.53557223,3.4095602,8.76,4
22:21:33:614,282,-0.67704904,0.74149245,0.53557223,3.4095602,7.24,4
22:21:33:657,283,-0.6917425,0.72780406,0.53557223,-0.13916,5.7599998,4
22:21:33:716,284,-0.6581539,0.7207988,0.5850867,-0.13916,6.8799996,4
22:21:33:716,284,-0.5724388,0.7225445,0.55256766,-0.13916,9.0,4
22:21:33:778,285,-0.7172439,0.7396797,0.61760587,-0.13916,7.7599998,4
22:21:33:778,285,-0.6692837,0.7184266,0.57529694,-0.20888,9.36,4
22:21:33:778,285,-0.5888731,0.74328816,0.5058052,-3.68788,7.12,255
22:21:33:990,289,-0.3716057,1.6617774,0.11939245,-0.13916,5.3599997,255
22:21:33:990,289,-0.31501162,1.731123,0.19433504,3.89648,6.3599997,255
22:21:34:048,290,-0.47792777,0.19133191,0.24235956,0.0,5.0,254
22:21:34:048,290,-0.47197363,0.2055815,0.24235956,0.0,5.3599997,254
22:21:34:048,290,-0.4677679,0.2149792,0.24235956,0.0,5.8799996,254
22:21:34:048,290,-0.46110898,0.2289134,0.24235956,0.0,6.24,254
22:21:34:048,290,-0.45426723,0.23695642,0.24749538,0.0,6.7599998,254
22:21:34:048,290,-0.44695517,0.2504758,0.24749538,0.0,7.24,254
22:21:34:048,290,-0.44185662,0.25936422,0.24749538,0.0,7.7599998,254
22:21:34:048,290,-0.4379638,0.24543698,0.26778612,0.0,8.12,254
22:21:34:048,290,-0.43040472,0.25846347,0.26778612,0.0,8.639999,254
22:21:34:048,290,-0.42514974,0.2670193,0.26778612,0.0,8.88,254
22:21:34:109,291,-0.28603196,0.32612297,0.26002425,0.13916,8.36,4
22:21:34:109,291,-0.32092547,0.35147208,0.31182563,0.13916,8.0,4
22:21:34:109,291,-0.35348055,0.41124928,0.32506245,0.13916,5.7599998,4
22:21:34:151,292,-0.3530796,0.35691234,0.26778612,-0.76552004,6.3599997,4
22:21:34:151,292,-0.38431823,0.40435335,0.2975532,-0.13916,7.64,4
22:21:34:380,296,-0.51144314,0.22277357,0.2975532,0.13916,5.24,4
22:21:34:380,296,-0.45577088,0.1824617,0.28764847,0.13916,5.0,4
22:21:34:380,296,-0.50453085,0.2380143,0.2975532,0.13916,5.7599998,4
22:21:34:380,296,-0.45009276,0.19605067,0.28764847,0.13916,5.52,4
22:21:34:380,296,-0.49966994,0.24805664,0.2975532,0.13916,6.24,4
22:21:34:380,296,-0.44400963,0.2094632,0.28764847,0.13916,5.8799996,4
22:21:34:380,296,-0.4920045,0.2629329,0.2975532,0.13916,6.7599998,4
22:21:34:380,296,-0.4379638,0.24543698,0.26778612,0.13916,6.3599997,4
22:21:34:380,296,-0.4866478,0.27271974,0.2975532,0.13916,7.24,4
22:21:34:380,296,-0.41413176,0.2838072,0.26778612,0.13916,7.3599997,4
22:21:34:380,296,-0.46016657,0.31535515,0.2975532,0.13916,8.12,4
22:21:34:438,297,-0.28603196,0.32612297,0.26002425,-0.13916,5.8799996,4
22:21:34:653,301,-0.23536351,0.35152197,0.27716312,-0.62636,5.8799996,4
22:21:34:653,301,-0.23183659,0.353858,0.27716312,-0.62636,6.3599997,4
22:21:34:653,301,-0.22471355,0.35842365,0.27716312,-0.62636,6.7599998,4
22:21:34:653,301,-0.25281662,0.40324876,0.31182563,-1.3916,6.7599998,4
22:21:34:653,301,-0.22111814,0.3606528,0.27716312,-0.62636,6.64,4
22:21:34:653,301,-0.21750058,0.36284593,0.27716312,-0.62636,6.3599997,4
22:21:34:653,301,-0.21020065,0.3671231,0.27716312,-0.62636,5.7599998,4
22:21:34:707,302,-0.414921,0.47307742,0.2962409,0.41748002,13.12,4
22:21:34:707,302,-0.41016954,0.47720286,0.2962409,0.41748002,15.759999,4
22:21:34:707,302,-0.4005441,0.4853103,0.2962409,0.41748002,18.64,4
22:21:34:707,302,-0.43943515,0.5434106,0.29547116,-2.01796,9.76,4
22:21:34:707,302,-0.35968798,0.4447943,0.26930022,4.10536,12.5199995,255
22:21:34:707,302,-0.39567104,0.48929137,0.2962409,1.04384,21.76,4
22:21:34:707,302,-0.3552221,0.44836894,0.26930022,4.10536,14.759999,255
22:21:34:707,302,-0.3858067,0.49710643,0.2962409,1.04384,24.24,4
22:21:34:707,302,-0.3461843,0.4553832,0.26930022,4.10536,17.119999,255
22:21:34:707,302,-0.38081646,0.50093955,0.2962409,1.04384,25.359999,4
22:21:34:707,302,-0.34161326,0.45882222,0.26930022,4.10536,19.0,255
22:21:34:707,302,-0.37578812,0.50472265,0.2962409,1.04384,24.88,4
22:21:34:707,302,-0.33236912,0.46556228,0.26930022,4.10536,20.0,255
22:21:34:707,302,-0.36697772,0.5250648,0.27084047,1.04384,22.76,4
22:21:34:707,302,-0.32769692,0.46886262,0.26930022,4.10536,19.76,255
22:21:34:707,302,-0.3617088,0.5287083,0.27084047,1.04384,19.76,4
22:21:34:707,302,-0.32299197,0.4721161,0.26930022,4.10536,18.359999,255
22:21:34:707,302,-0.351063,0.5358363,0.27084047,1.04384,16.76,4
22:21:34:707,302,-0.28212476,0.43061408,0.24235956,4.10536,11.639999,255
22:21:34:707,302,-0.3134857,0.4784811,0.26930022,4.10536,16.24,255
22:21:34:707,302,-0.34568715,0.53932,0.27084047,1.04384,13.88,4
22:21:34:707,302,-0.27780455,0.4334137,0.24235956,4.10536,11.36,255
22:21:34:707,302,-0.3086853,0.48159194,0.26930022,4.10536,13.88,255
22:21:34:707,302,-0.27345663,0.43617007,0.24235956,4.10536,10.639999,255
22:21:34:707,302,-0.30385405,0.4846547,0.26930022,4.10536,11.639999,255
22:21:34:707,302,-0.2646791,0.44155163,0.24235956,4.10536,9.639999,255
22:21:34:873,305,-0.30170697,0.45060778,0.32506245,-0.13916,5.52,4
22:21:34:873,305,-0.468677,1.835488,-0.094797984,-4.24452,5.24,255
22:21:34:933,306,-0.55566955,0.31874302,0.27084047,0.13916,5.0,4
22:21:34:933,306,-0.54918396,0.3297919,0.27084047,0.13916,5.3599997,4
22:21:34:933,306,-0.54247874,0.34070888,0.27084047,0.13916,5.8799996,4
22:21:34:933,306,-0.5355565,0.35148963,0.27084047,0.13916,6.24,4
22:21:34:933,306,-0.5057545,0.39316428,0.27084047,0.13916,7.12,4
22:21:34:933,306,-0.42975435,0.37752965,0.26930022,0.13916,5.12,4
22:21:35:099,309,0.11590004,0.15895994,0.15908465,2.22656,5.64,255
22:21:35:157,310,0.44512874,0.23218957,0.26778612,0.0,10.0,254
22:21:35:157,310,0.46226045,0.19587468,0.26778612,0.0,10.5199995,254
22:21:35:157,310,0.47317407,0.16780318,0.26778612,0.0,10.88,254
22:21:35:157,310,-0.4828883,0.17124818,0.24749538,0.0,11.24,254
22:21:35:157,310,-0.44742835,0.22772676,0.26778612,0.0,11.12,254
22:21:35:157,310,-0.4354876,0.24980427,0.26778612,0.0,10.36,254
22:21:35:157,310,-0.3507753,0.43377277,0.2975532,0.0,14.24,254
22:21:35:157,310,-0.3858667,0.47716722,0.3273203,0.0,12.0,4
22:21:35:203,311,-0.3387539,0.42758244,0.31962347,-3.06152,7.0,4
22:21:35:203,311,-0.30100188,0.38783664,0.28764847,-0.55664,6.3599997,4
22:21:35:203,311,-0.46687922,1.6869577,0.26454285,3.89648,12.759999,255
22:21:35:203,311,-0.43618426,1.6396576,0.18739158,0.13916,11.24,255
22:21:35:203,311,-0.40427387,1.5832647,0.18047553,0.13916,5.3599997,255
22:21:35:203,311,-0.45232868,1.6343828,-0.6970754,-0.13916,6.0,255
22:21:35:369,314,-0.734867,0.49288237,0.026553517,-0.13916,5.0,4
22:21:35:369,314,-0.72486305,0.50748014,0.026553517,-0.13916,5.0,4
22:21:35:369,314,-0.71456915,0.5218749,0.026553517,-0.13916,5.12,4
22:21:35:369,314,-0.7095986,0.52920604,-0.008852352,0.13916,5.0,4
22:21:35:369,314,-0.3325394,0.41122207,0.34648815,-2.99208,13.5199995,4
22:21:35:369,314,-0.3284106,0.41452688,0.34648815,-2.99208,15.759999,4
22:21:35:369,314,-0.32005498,0.42101175,0.34648815,-2.99208,17.76,4
22:21:35:369,314,-0.31582892,0.42419118,0.34648815,-2.99208,19.24,4
22:21:35:369,314,-0.3072825,0.4304225,0.34648815,-2.99208,19.64,4
22:21:35:369,314,-0.33802292,0.47348177,0.38115066,2.5746,10.639999,4
22:21:35:369,314,-0.27265468,0.39010924,0.31182563,-2.50488,10.5199995,4
22:21:35:369,314,-0.302963,0.43347377,0.34648815,-2.99208,18.88,4
22:21:35:369,314,-0.2942335,0.4394459,0.34648815,-2.99208,17.119999,4
