9.999879598617553711e-01,1.023676941258599982e-05,1.833502551562560257e-06,2.490748940431330993e-08
9.999942779541015625e-01,5.420485649665351957e-06,2.773307699044380570e-07,9.365431985486338817e-09
9.951879978179931641e-01,4.784605000168085098e-03,2.718013638514094055e-05,2.170053932104565320e-07
9.999997615814208984e-01,2.865888415470863038e-09,1.398435811594822553e-10,2.685726769868779229e-07
1.000000000000000000e+00,3.749160426558262316e-10,6.480507970529902906e-12,3.210084198457252569e-09
1.000000000000000000e+00,1.899381540937383761e-09,2.170318265382054079e-11,6.413452435793942641e-09
1.000000000000000000e+00,1.180117892296550508e-09,1.273982863647660224e-10,4.520283702902361256e-09
9.999997615814208984e-01,9.430035419200066826e-08,2.943212429329378210e-08,9.446218740549738868e-08
9.999997615814208984e-01,6.127037011083302787e-08,6.517956308016437106e-08,8.475032586829911452e-08
9.999996423721313477e-01,2.258600112492459289e-10,1.047413462629265268e-07,1.821323536432828405e-07
9.999961853027343750e-01,8.039091170530809904e-08,3.725393185050052125e-07,3.378322844582726248e-06
9.999991655349731445e-01,1.242314917604403490e-09,1.486337275480309472e-09,7.804959523127763532e-07
1.000000000000000000e+00,6.436947763005518297e-12,1.312924421958960863e-11,6.399188956507373405e-10
1.000000000000000000e+00,1.612246967874764181e-11,3.110022005550772128e-12,2.251469843894682299e-10
1.000000000000000000e+00,1.741239263886029676e-09,1.791467668654789236e-10,7.125388723494552323e-09
9.999998807907104492e-01,3.566485995420975996e-09,1.317775111253638443e-09,5.992426821421759087e-08
1.000000000000000000e+00,7.227991538627520640e-10,6.998437940275437086e-10,1.541182825803844025e-08
1.000000000000000000e+00,1.140102345864590916e-09,2.310638125280206623e-09,1.319788189846349269e-08
9.999930858612060547e-01,6.290084456850308925e-06,5.475436992696813832e-08,6.211222967067442369e-07
9.999986886978149414e-01,5.849737361174334183e-10,2.098518914195324214e-09,1.349607259726326447e-06
1.000000000000000000e+00,1.126180398935971994e-11,1.377432282817503406e-11,3.378838042689125132e-10
1.000000000000000000e+00,1.415737579252285272e-11,1.793376753524145162e-12,9.309074344709955540e-11
1.000000000000000000e+00,2.893988000629565960e-11,1.363437574647408113e-11,3.211736154806743571e-10
1.000000000000000000e+00,5.307290162903655073e-10,5.065794658754008140e-11,4.671337205941483717e-10
9.999760389328002930e-01,2.385898369539063424e-05,2.762043394000102126e-08,1.366380644185483106e-07
9.999873638153076172e-01,1.222179798787692562e-05,6.963935561543621588e-08,3.542496074260270689e-07
1.000000000000000000e+00,2.352170014319199254e-09,1.671415783555119106e-09,1.789901737936361314e-08
1.000000000000000000e+00,2.195804996163452927e-11,1.028040760159276701e-11,1.237574043244649147e-09
1.000000000000000000e+00,1.495519333372108406e-11,3.265784127501336620e-12,1.947815797542773453e-10
1.000000000000000000e+00,5.298409488929678446e-10,3.954360450197924592e-11,6.298981891639243713e-10
1.000000000000000000e+00,1.151740924854038894e-09,4.681673104744987768e-11,2.752883254686366854e-09
9.982621073722839355e-01,1.735248835757374763e-03,2.517956090741790831e-06,1.942331806503716507e-07
9.999834299087524414e-01,2.419080260551709216e-07,1.262898896570163743e-09,1.627868186915293336e-05
9.999998807907104492e-01,4.528016717131322366e-08,2.178024011145751615e-10,7.921885725181709859e-08
9.999971389770507812e-01,2.767198566289152950e-06,4.697892919125479239e-08,9.893278019035278703e-08
9.946202039718627930e-01,7.862792699597775936e-06,1.863906184951247269e-08,5.371891893446445465e-03
9.999961853027343750e-01,3.546153948263963684e-07,2.361368167669297691e-08,3.419622544242884032e-06
9.999333620071411133e-01,6.339912943076342344e-05,2.087072743961471133e-06,1.102023361454484984e-06
1.870173960924148560e-02,9.801664948463439941e-01,1.128495554439723492e-03,3.264595761720556766e-06
9.999473094940185547e-01,2.916957100751460530e-06,7.717094518966405303e-09,4.976338823325932026e-05
9.999996423721313477e-01,3.292898043127934216e-08,2.880304328378713308e-10,3.137196245006634854e-07
9.999953508377075195e-01,3.920844847016269341e-06,5.211042708452851002e-09,7.112972184586396907e-07
9.999998807907104492e-01,2.088722972359846608e-08,5.035067918157665190e-10,5.377204459477979981e-08
9.999980926513671875e-01,1.594390369064058177e-06,2.363220197310056392e-08,3.203097094228724018e-07
9.999182224273681641e-01,8.033296035137027502e-05,7.495335125895508099e-07,7.674076982766564470e-07
9.998220801353454590e-01,1.723816385492682457e-04,4.950267793901730329e-06,6.037042226125777233e-07
9.998754262924194336e-01,1.119494409067556262e-04,1.234266164829023182e-05,2.016036404484111699e-07
9.999982118606567383e-01,1.161445410957639979e-07,7.515755129361423315e-09,1.618391706870170310e-06
1.000000000000000000e+00,1.718470143963202190e-09,8.571243714783349787e-11,6.636881710875286444e-09
1.000000000000000000e+00,5.576736850088082065e-10,4.264484598781592695e-11,5.706089489798671366e-10
1.000000000000000000e+00,9.772390896500837698e-09,1.855388620519704546e-10,2.251994812851876304e-09
1.000000000000000000e+00,8.298796649874873310e-10,2.700939472077834580e-10,6.320213685739872744e-09
9.999971389770507812e-01,2.705066435737535357e-06,9.230748609923011827e-09,1.622629639541628421e-07
9.999998807907104492e-01,5.573360084554224159e-08,2.551803768291449614e-10,1.239027103139278552e-08
9.999963045120239258e-01,2.870144044209155254e-06,1.098147279776640062e-07,6.843989126537053380e-07
9.983918070793151855e-01,1.232090340863578604e-07,1.529914152342826128e-05,1.592727028764784336e-03
9.999923706054687500e-01,1.233742530359904777e-08,1.690646627139358316e-06,5.989188139210455120e-06
9.999974966049194336e-01,4.624945759701404313e-08,3.576663587523398746e-08,2.458575409036711790e-06
9.999994039535522461e-01,1.083515996924688807e-07,9.153079405521680201e-10,5.228736768003727775e-07
9.999980926513671875e-01,4.946870149069582112e-07,4.177828305529374120e-09,1.358432541564980056e-06
9.999988079071044922e-01,7.370447860921558458e-07,1.105985303340162318e-09,3.989934214132517809e-07
5.744331701862392947e-06,1.016809192400103257e-09,1.828655854296812322e-06,9.999923706054687500e-01
1.648270487785339355e-01,5.449821216529926460e-08,9.105187928071245551e-05,8.350818157196044922e-01
9.999930858612060547e-01,1.143597128105966476e-08,4.737233325613487978e-07,6.395863238140009344e-06
1.000000000000000000e+00,1.232984381260848750e-09,2.408726329505839203e-09,1.940371952002806211e-08
1.000000000000000000e+00,2.373665326793616970e-11,1.166105493416447203e-11,7.627076192839865598e-10
9.997649788856506348e-01,3.866824044962413609e-06,5.931426494498737156e-05,1.717995328363031149e-04
9.830476641654968262e-01,3.679024302982725203e-05,1.680087298154830933e-02,1.147157090599648654e-04
9.999632835388183594e-01,1.576481700737986102e-08,3.303887206129729748e-05,3.629750381151097827e-06
9.999998807907104492e-01,7.017039727053031584e-11,1.161798479643039173e-07,2.121328179782722145e-08
1.000000000000000000e+00,9.558189309477604922e-12,8.176468391241087375e-09,4.223585925444695022e-09
1.000000000000000000e+00,7.079575641000257491e-12,5.787835488657577798e-11,1.280541089831999102e-10
1.000000000000000000e+00,3.118052257361503266e-12,1.377592484530509864e-11,6.056605217352739601e-11
1.000000000000000000e+00,3.828184713672300177e-10,1.662265325386158565e-10,6.480489478377648993e-10
9.997989535331726074e-01,7.520745270994666498e-07,2.910891453211661428e-06,1.975062623387202621e-04
9.999960660934448242e-01,2.382818031776423595e-08,1.053167011377809104e-07,3.785707349379663356e-06
9.999973773956298828e-01,2.724992782532353885e-07,4.577833934149566630e-08,2.358717893002904020e-06
9.999997615814208984e-01,4.176522949705940846e-08,2.969576529121553676e-10,1.801404749812718364e-07
1.000000000000000000e+00,3.433436646105292311e-09,1.103340196983992882e-09,6.252505624360082948e-09
9.941694736480712891e-01,4.116145428270101547e-04,2.713675712584517896e-05,5.391813814640045166e-03
9.999891519546508789e-01,4.236689619574462995e-06,9.746398177412629593e-08,6.482237040472682565e-06
9.999939203262329102e-01,2.254442961202585138e-06,1.222897765273955883e-07,3.763302174775162712e-06
9.999998807907104492e-01,1.247664727088704240e-07,1.147931794065470967e-08,1.692099615979714144e-08
9.999997615814208984e-01,4.806644327004505612e-08,2.495382602774043335e-07,9.960325009217285697e-09
9.999951124191284180e-01,2.133163661710568704e-06,6.584764378203544766e-08,2.587659537311992608e-06
9.999998807907104492e-01,3.268357673391619755e-08,3.537712345291765814e-09,5.050202034340145474e-08
9.999986886978149414e-01,1.238204731635050848e-06,1.108270542005129755e-08,1.530982096653588087e-08
9.875907897949218750e-01,1.230632420629262924e-02,4.251182872394565493e-06,9.860810678219422698e-05
9.999989271163940430e-01,5.343722477846313268e-07,4.049931305871723453e-07,1.743271269560864312e-07
9.999943971633911133e-01,1.502571308265032712e-06,4.011712917417753488e-06,2.509317864607396587e-09
3.036867678165435791e-01,6.962208747863769531e-01,9.148290700977668166e-05,9.149406992037256714e-07
9.884194135665893555e-01,1.157866138964891434e-02,8.616723334853304550e-07,1.124370783145423047e-06
9.999327659606933594e-01,6.638285412918776274e-05,6.940474008843011688e-07,1.133891984750334814e-07
9.999971389770507812e-01,5.507342137889281730e-08,5.671290068676171359e-07,2.255779236293165013e-06
1.000000000000000000e+00,6.676647679171310301e-09,6.896527793287532404e-09,1.284701234283147642e-08
1.000000000000000000e+00,6.898576154767965818e-10,1.465708443504354364e-09,8.140274232459887571e-09
1.000000000000000000e+00,2.973965962382862926e-09,5.939622127471011481e-10,5.619449350291461087e-09
9.999998807907104492e-01,1.227181058993664919e-07,1.067448263114556539e-08,1.451049946865623497e-08
9.999997615814208984e-01,2.383932695693147252e-07,3.072856813446378510e-08,1.208635636018584592e-09
1.721698045730590820e-01,1.045808701860551082e-07,1.757979951798915863e-02,8.102502822875976562e-01
9.997588992118835449e-01,2.221240791300260753e-08,3.610541898524388671e-05,2.049506292678415775e-04
9.999935626983642578e-01,3.326556452520890161e-08,3.866874465074943146e-08,6.419686542358249426e-06
9.999979734420776367e-01,3.834474568975565489e-07,2.663736342611855434e-09,1.658566247897397261e-06
1.000000000000000000e+00,1.271670413416359224e-08,7.373387317377577688e-11,3.983094032378176053e-08
9.999229907989501953e-01,7.656635716557502747e-05,2.548025008763943333e-07,1.940136655775859253e-07
9.780502915382385254e-01,1.449777300877030939e-06,2.421419821985182352e-06,2.194585651159286499e-02
9.999995231628417969e-01,2.887803329798543928e-09,6.207577030181710143e-08,3.565199335753277410e-07
9.999997615814208984e-01,2.620314631940345862e-08,9.098732789425412193e-08,1.177528545781569846e-07
1.000000000000000000e+00,2.785857933229607397e-10,5.446341688752909249e-08,8.739037937743887596e-09
9.985320568084716797e-01,1.498981191616621800e-06,1.465830602683126926e-03,6.861101269350911025e-07
9.999924898147583008e-01,1.050154452286733431e-07,7.245032520586391911e-06,1.321499354389743530e-07
9.963183403015136719e-01,2.129032043740153313e-03,1.551659661345183849e-03,9.450122320231457707e-07
3.747378010302782059e-03,9.938179850578308105e-01,2.434603404253721237e-03,1.974592578335432336e-08
5.334150791168212891e-01,4.644043445587158203e-01,2.608181093819439411e-04,1.919707981869578362e-03
9.993465542793273926e-01,6.341945263557136059e-04,1.019361479848157614e-05,8.952953976404387504e-06
9.999991655349731445e-01,3.927021339222847018e-07,4.476219146454241127e-07,2.344017957511823624e-08
9.999998807907104492e-01,7.582841732300948934e-08,1.272160332632665813e-08,2.644151564368257823e-09
1.000000000000000000e+00,2.001970464404756456e-11,1.034708083103019760e-10,8.005568430391463153e-11
1.000000000000000000e+00,4.313129714494934319e-12,2.776239481361297834e-11,2.364050621928015516e-11
1.000000000000000000e+00,1.550608530465069634e-09,1.662779802735769863e-09,3.809901005791260786e-10
9.986242055892944336e-01,1.329884631559252739e-03,4.578326115733943880e-05,4.811563769635540666e-08
9.478625059127807617e-01,1.041181618347764015e-03,5.109286680817604065e-02,3.485955403448315337e-06
9.999839067459106445e-01,3.938132067560218275e-06,1.196898483613040298e-05,1.966978828704668558e-07
9.999990463256835938e-01,5.594563958766229916e-07,3.343828609558840981e-07,4.794545560571350507e-08
9.999959468841552734e-01,1.338115339422074612e-06,1.097458607546286657e-06,1.596902507117192727e-06
9.999967813491821289e-01,2.577772420409019105e-06,4.329576341888241586e-08,6.761380859643395524e-07
9.999984502792358398e-01,5.016143944658324472e-08,3.143804150340656633e-08,1.547755687170138117e-06
9.999997615814208984e-01,1.896875971851841314e-07,4.847631185356249262e-09,9.164464387367843301e-08
9.993358254432678223e-01,4.812989209312945604e-04,1.771893003024160862e-04,5.739564130635699257e-06
9.999992847442626953e-01,9.875276418824796565e-08,3.145690286032731819e-08,6.477967531282047275e-07
1.000000000000000000e+00,1.057967824458216910e-09,2.068543025757207943e-08,3.088958777652806020e-08
9.999986886978149414e-01,1.577493247140182575e-09,1.371076905343215913e-07,1.205801709147635847e-06
9.999998807907104492e-01,5.089064103458440513e-08,4.129259423280018382e-08,8.469653067777471733e-08
9.999997615814208984e-01,3.773195800249595777e-08,5.215289311522042226e-10,2.220813399844701053e-07
1.000000000000000000e+00,7.886349351338139968e-09,4.006494788710845967e-11,1.807742577852877730e-08
9.999858140945434570e-01,1.401545887347310781e-06,1.138295738201122731e-05,1.455093865843082312e-06
1.000000000000000000e+00,3.895804512321632274e-10,2.105438490218602965e-08,1.292423412735388411e-08
1.000000000000000000e+00,1.991863063377508070e-10,4.786111507115720087e-10,3.902209222417241108e-09
1.000000000000000000e+00,1.274113453630931758e-11,1.091000727260205139e-11,1.008591890561127968e-10
1.000000000000000000e+00,3.752637367515632150e-10,1.690017570332713603e-10,1.430253415701798758e-10
9.999996423721313477e-01,4.023133612918172730e-07,1.564464291448075528e-08,1.305857422195799700e-09
9.996693134307861328e-01,2.992931695189327002e-04,3.111976911895908415e-05,2.516070480851340108e-07
1.000000000000000000e+00,8.442923693507964344e-09,1.049579090306451690e-08,1.443816177726375827e-09
1.000000000000000000e+00,7.145354086190991438e-09,4.968659372828199139e-10,8.254278927033453783e-10
1.000000000000000000e+00,2.928011078040526627e-08,9.617283636131901403e-10,1.619021805510101331e-09
1.000000000000000000e+00,2.146891692200725288e-11,1.119257291015696154e-11,9.851977567087999432e-11
1.000000000000000000e+00,4.242104445495442633e-10,1.134933674817872884e-10,4.870726599826014080e-10
1.000000000000000000e+00,5.728815755112748320e-10,1.573182834002651020e-10,2.808195065373553234e-10
9.999792575836181641e-01,1.253974369319621474e-05,5.157753335538473038e-08,8.258793968707323074e-06
1.000000000000000000e+00,3.429745154548413666e-09,7.473666130408673780e-10,2.269394450138406683e-08
9.999997615814208984e-01,1.342207269772188738e-07,1.719700293278947356e-08,1.282784438672024407e-07
1.000000000000000000e+00,2.972990520433427264e-09,1.079559464045587447e-08,3.196503683966511744e-08
9.999992847442626953e-01,3.766462270959891612e-07,1.993825975432628184e-07,1.555205813019711059e-07
9.999314546585083008e-01,5.493528806255199015e-05,1.247724503627978265e-05,1.108123115045600571e-06
9.945796728134155273e-01,5.032270215451717377e-03,3.527631342876702547e-04,3.533868948579765856e-05
1.000000000000000000e+00,3.293884913088684918e-12,2.079366713536590083e-11,1.359646700782590756e-10
1.000000000000000000e+00,5.727796709154020505e-11,5.012738835130647885e-11,2.907413421127102993e-09
1.000000000000000000e+00,2.456238989978487552e-09,4.736183667475302173e-10,3.000816306553133472e-08
9.999179840087890625e-01,8.095256634987890720e-05,1.855804399042426667e-08,1.066588652065547649e-06
9.981938004493713379e-01,1.731942640617489815e-03,8.927582939577405341e-07,7.328343053814023733e-05
9.999988079071044922e-01,1.722856879382561601e-08,8.568753484539115561e-10,1.213355176332697738e-06
1.000000000000000000e+00,1.110834313422515152e-09,2.731285336787792062e-11,7.819888736548818997e-09
1.000000000000000000e+00,4.196604841411044617e-09,8.193727640826153902e-11,1.850820297022437444e-08
9.999997615814208984e-01,6.305910460469021928e-08,2.086921746524694754e-09,1.271954772619210416e-07
9.999729394912719727e-01,2.196652894781436771e-05,2.900705986519369617e-08,5.039798907091608271e-06
9.992325305938720703e-01,2.986854497066815384e-06,3.216028972019557841e-07,7.641828269697725773e-04
9.984470009803771973e-01,2.334873715881258249e-04,7.810195529600605369e-05,1.241493970155715942e-03
9.999799728393554688e-01,1.936302578542381525e-05,8.383413963031216554e-09,7.035112048470182344e-07
9.999986886978149414e-01,1.162424950962304138e-06,2.272132038072527394e-09,9.236914166876886156e-08
9.999660253524780273e-01,3.339062459417618811e-05,6.662710205773691996e-08,4.950732659381174017e-07
9.999989271163940430e-01,6.717394853694713674e-07,8.229028125583681685e-09,4.066320968831860228e-07
9.999681711196899414e-01,2.658607081684749573e-05,9.055249705625101342e-08,5.098788278701249510e-06
9.999998807907104492e-01,1.399563309689710877e-08,1.365331314673312590e-08,4.986835833165059739e-08
1.000000000000000000e+00,1.778167196819779861e-10,4.784477813934984169e-10,2.633873119606278124e-09
9.999936819076538086e-01,1.120944546073587844e-07,5.915684141655219719e-06,1.881720521623719833e-07
9.999793767929077148e-01,5.321397111401893198e-06,7.596996965730795637e-06,7.624374575243564323e-06
8.980641365051269531e-01,1.018037945032119751e-01,1.137571016442961991e-04,1.825862818805035204e-05
9.909845590591430664e-01,9.007321670651435852e-03,7.878919632275938056e-07,7.241935236379504204e-06
9.999997615814208984e-01,1.868723558118290384e-07,3.124343228577686205e-09,1.028028240313005881e-08
1.000000000000000000e+00,1.223856660459432533e-08,9.931525601913904211e-10,4.571105161055299959e-10
1.000000000000000000e+00,1.689951645289511362e-08,1.077403166682699975e-09,5.316999729387816842e-09
9.999991655349731445e-01,8.315898867294890806e-07,2.234468965411906538e-08,3.348069377295814775e-09
1.000000000000000000e+00,2.284184397183253168e-09,7.349970632120061964e-10,6.860340628911387739e-10
9.999998807907104492e-01,5.238724298806118895e-08,3.560321371054442352e-09,1.506972147069518542e-08
9.999916553497314453e-01,7.301718142116442323e-06,1.365276744991206215e-07,9.436701589038420934e-07
9.997232556343078613e-01,2.651222748681902885e-04,8.774868547334335744e-06,2.755526338660274632e-06
9.999996423721313477e-01,2.022129308443254558e-07,2.384904540519983129e-08,9.992639604661235353e-08
9.999715089797973633e-01,1.711410249072287115e-07,8.133124396181301563e-08,2.821463567670434713e-05
9.999318122863769531e-01,6.442408630391582847e-05,1.902752089222303766e-08,3.728887577381101437e-06
9.998119473457336426e-01,1.199436592287383974e-04,2.162712604558691964e-07,6.785664299968630075e-05
1.000000000000000000e+00,7.388757140847079796e-12,9.680278800772157410e-10,8.973788379051939046e-10
1.000000000000000000e+00,2.176149451610376317e-12,4.583922130763085079e-10,3.112499702417892422e-10
9.999995231628417969e-01,8.134301565654311617e-11,5.394604585262641194e-08,4.227948409152304521e-07
9.999970197677612305e-01,9.185806959521869430e-08,3.208319299119466450e-08,2.841576360879116692e-06
9.999845027923583984e-01,4.578056405080133118e-07,1.170755847823556905e-08,1.504019564890768379e-05
9.999630451202392578e-01,4.786868998962745536e-07,1.132149805016524624e-07,3.635217944975011051e-05
1.000000000000000000e+00,2.556317824087273038e-08,1.399192495199486075e-08,2.810662635965854861e-08
9.999998807907104492e-01,2.651233010908526921e-08,1.459506626666495777e-09,7.123868783764919499e-08
1.000000000000000000e+00,3.671249415582167330e-10,2.301672463733694940e-10,1.872539900915626276e-09
1.000000000000000000e+00,9.620132246368484630e-09,1.262421811532021820e-08,1.467471477667459112e-08
9.999995231628417969e-01,1.832892415620790416e-08,3.413327362977724988e-07,5.305329509042167047e-08
9.999319314956665039e-01,4.318387141211132985e-07,6.729512097081169486e-05,2.815602329064859077e-07
9.995409250259399414e-01,6.518122575016604969e-08,4.566585412248969078e-04,2.444163328618742526e-06
9.983386993408203125e-01,1.142719793278956786e-05,1.528981025330722332e-03,1.209178080898709595e-04
8.399670124053955078e-01,9.616700559854507446e-02,2.457071468234062195e-02,3.929516673088073730e-02
1.000000000000000000e+00,3.818825811130466263e-11,4.090521324440210549e-11,1.405353333705505747e-10
1.000000000000000000e+00,6.106035677078125445e-09,2.618805172716065499e-09,2.145927657792867649e-09
1.000000000000000000e+00,3.416452232229971742e-09,1.894518764089525575e-09,1.310463848547271937e-09
1.000000000000000000e+00,2.289220618623133419e-10,2.642548402320699097e-09,2.388760300675585313e-09
1.000000000000000000e+00,1.156684296954590963e-11,3.285342831116366824e-10,5.740749542404444128e-10
1.000000000000000000e+00,4.085342553139525990e-08,1.589168263649298751e-08,2.025950074369120557e-09
1.000000000000000000e+00,5.386589091438409582e-11,1.023774988395675933e-11,2.274563204451851561e-09
1.000000000000000000e+00,2.612657312717203695e-10,1.691555923111209836e-10,6.636236449253374303e-09
1.000000000000000000e+00,3.460507227992515311e-11,1.310050956604413841e-10,2.257120490511965727e-09
1.000000000000000000e+00,1.749083933244577338e-10,1.214408351657425555e-09,9.884243423741168044e-10
1.000000000000000000e+00,7.429715870310715786e-11,6.206188341018048504e-10,7.183680872380193705e-10
1.000000000000000000e+00,1.998491129528989774e-11,1.641245611638808555e-10,3.059998920917905707e-10
1.000000000000000000e+00,6.842714839194741216e-09,7.763456544296332140e-10,1.516562697645440494e-08
9.996455907821655273e-01,3.404388844501227140e-04,6.384284461091738194e-07,1.331732255493989214e-05
9.719601273536682129e-01,3.797854105869191699e-06,1.619596696400549263e-05,2.801984176039695740e-02
9.999988079071044922e-01,1.667758153800491527e-09,5.251651558069170278e-09,1.148609726442373358e-06
1.000000000000000000e+00,1.728478124518595394e-11,2.974882146178359221e-11,7.474064700474514211e-10
1.000000000000000000e+00,6.925332269452910694e-12,7.488340676709004384e-12,1.627839668616459790e-10
1.000000000000000000e+00,3.313628885170949445e-11,1.417061346736803173e-11,4.419276056211174364e-10
1.000000000000000000e+00,2.314648739343283523e-08,9.067644413107700530e-10,2.254170361482010776e-08
9.999749660491943359e-01,2.243912422272842377e-05,2.338486559949615184e-08,2.620314944579149596e-06
9.992157220840454102e-01,5.383375100791454315e-04,7.656428351765498519e-06,2.382494421908631921e-04
9.999998807907104492e-01,3.268763038022370893e-08,2.005832833162912721e-09,7.954650982355815358e-08
1.000000000000000000e+00,2.438265561677255278e-11,3.919653143724666222e-11,7.759636821980109289e-10
1.000000000000000000e+00,6.371098960900045682e-12,5.992140811317270277e-12,5.309676656684025886e-11
1.000000000000000000e+00,5.810355321878013513e-11,6.470136232339385174e-11,1.806472332832598227e-10
1.000000000000000000e+00,4.197259206861758685e-10,5.462760799268551182e-11,5.975050454409824852e-10
9.995306730270385742e-01,4.683403531089425087e-04,5.293193794386752415e-07,4.908671940029307734e-07
9.999997615814208984e-01,9.997825856089548324e-08,1.509393388055002561e-09,1.217800473796160077e-07
8.498624563217163086e-01,4.155539841121935751e-07,2.398044216533889994e-06,1.501347124576568604e-01
9.999998807907104492e-01,1.406045002649847220e-10,6.801972318726257072e-09,8.055360467551508918e-08
1.000000000000000000e+00,5.932779961748124720e-11,1.147764994158251284e-09,6.888127401794008620e-09
1.000000000000000000e+00,2.041658335449891837e-11,2.997459572218197366e-11,7.874245144812164199e-10
1.000000000000000000e+00,1.259500836958693526e-10,2.667684302626316395e-11,1.857159759310889058e-09
